ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
20528,08/10/18,8,10,2018,10:24:00,-25.6654,30.2471,,,Data provider,,,South Africa,Not given,N4-5-West,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,52000.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,Sarel Labuschagne,TRACN4,Innocent Buthelezi,
20529,12/11/18,12,11,2018,08:20:00,-25.8324,29.6881,,,Data provider,,,South Africa,Not given,N4-4-East,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,36600.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,Sarel Labuschagne,TRACN4,Innocent Buthelezi,
20530,28/11/18,28,11,2018,17:31:00,-25.4954,31.504,,,Data provider,,,South Africa,Not given,N4-8-West,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,56200.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,Isaac Sithole,TRACN4,Innocent Buthelezi,
20533,25/04/18,25,4,2018,17:18:09,-28.09417239,22.5676553,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1217,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20534,29/04/18,29,4,2018,09:49:06,-30.22728669,23.1254441,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1064,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20535,31/07/18,31,7,2018,07:00:00,-29.390128,30.134162,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1203.2,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,Unknown,Diurnal,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20536,26/10/18,26,10,2018,13:08:24,-29.6958999,24.10732152,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1169,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20537,06/11/18,6,11,2018,11:59:34,-29.69834356,22.79456083,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,975,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,,Diurnal,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20587,31/03/18,31,3,2018,07:35:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20588,14/08/18,14,8,2018,10:41:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20589,16/12/18,16,12,2018,08:15:00,,,None,,Not georeferenced,,,South Africa,Cape Province,West Coast Road about 12 kms after the Ganzekraal turn-off,Not given,Not given,Not given,R 27,Regional,,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Email,,Yes,,,,,Mel Tripp,Public,Innocent Buthelezi,
20590,31/03/18,31,3,2018,07:35:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,14.6,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Mabila, Sipho ",TRACN4,Innocent Buthelezi,
20591,19/04/18,19,4,2018,13:32:48,-30.07568952,26.67120201,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1493,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20592,14/08/18,14,8,2018,10:41:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,28.6,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Strydom, Sakkas",TRACN4,Innocent Buthelezi,
20593,02/03/18,2,3,2018,11:54:00,-28.82860993,24.70667326,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1234,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20594,24/04/18,24,4,2018,12:21:45,-28.70763443,21.81696495,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,889,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20595,24/04/18,24,4,2018,14:45:13,-28.75181786,20.64213606,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,713,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20596,29/04/18,29,4,2018,09:52:54,-30.16462622,23.09078545,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1061,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20597,14/05/18,14,5,2018,14:54:17,-27.8463745,25.88150474,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1271,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20598,24/05/18,24,5,2018,10:11:19,-29.42315668,24.36902912,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1264,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20599,06/11/18,6,11,2018,12:06:52,-29.67758279,22.9276359,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1029,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20600,11/11/18,11,11,2018,16:14:41,-30.04617486,24.66283223,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1187,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20707,03/06/18,3,6,2018,14:18:31,-27.27451826,27.48117378,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1449,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,2,not given,Wildlife,,,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20708,21/02/18,21,2,2018,10:56:00,-26.737282,28.421831,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1567.7,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20709,22/05/18,22,5,2018,10:30:00,-28.318051,29.184649,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1699.8,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20710,21/08/18,21,8,2018,11:40:00,-27.733408,28.949156,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1733.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20711,15/01/18,15,1,2018,10:38:03,-31.68845232,25.17447794,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1322,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20712,15/01/18,15,1,2018,10:39:50,-31.69964626,25.20260568,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1241,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20713,15/01/18,15,1,2018,11:05:06,-32.01440895,25.49430404,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,984,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20714,31/01/18,31,1,2018,11:16:54,-29.22903408,24.90507959,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1219,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20715,06/02/18,6,2,2018,08:29:51,-30.7375196,24.07265227,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1352,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20716,21/02/18,21,2,2018,14:09:22,-31.71684371,25.21579384,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1209,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20717,28/02/18,28,2,2018,09:02:53,-30.55291518,25.55002537,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1303,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20718,28/02/18,28,2,2018,14:05:38,-30.33416591,25.79827476,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1535,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20719,28/03/18,28,3,2018,08:53:39,-30.87600892,22.32079356,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1298,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20720,28/03/18,28,3,2018,08:53:39,-30.87600892,22.32079356,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1298,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20721,19/04/18,19,4,2018,16:24:20,-30.64401771,25.21869785,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1387,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20722,25/04/18,25,4,2018,16:15:59,-28.3984755,21.34408363,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,884,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20723,25/04/18,25,4,2018,16:27:38,-28.37759506,21.56840341,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,888,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20724,29/04/18,29,4,2018,09:27:54,-30.48861578,23.42428286,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1115,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20725,14/05/18,14,5,2018,09:06:28,-29.31870367,24.43877078,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1267,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20726,22/05/18,22,5,2018,12:14:08,-29.74782095,25.03956047,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1358,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20727,24/05/18,24,5,2018,10:24:33,-29.34560929,24.28224526,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1291,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20728,03/06/18,3,6,2018,10:41:00,-29.1832092,25.9719986,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1394,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
