ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
7933,11/04/15,11,4,2015,10:11:00,-28.6982,24.7776,NA,NA,Data provider,1e-5,NA,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,NA
7939,12/04/15,12,4,2015,07:43:00,-29.3803,24.3816,NA,NA,Data provider,1e-5,NA,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Irmgard Saayman,Public,Laura Goodman,NA
7941,12/04/15,12,4,2015,20:04:03,-23.6842,27.7501,NA,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african civet,Civettictis,Civettictis civetta,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Claire van Kelty,Public,Laura Goodman,NA
7945,14/04/15,14,4,2015,11:06:00,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Not given,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,Possibly Bat-eared Fox,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Irmgard Saayman,Public,Laura Goodman,NA
7946,14/04/15,14,4,2015,12:02:01,-30.8606,19.6942,NA,NA,Data provider,1e-5,NA,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Irmgard Saayman,Public,Laura Goodman,NA
7953,15/04/15,15,4,2015,14:16:02,-31.5005,23.6637,NA,NA,Data provider,1e-5,NA,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Llewellen,Public,Laura Goodman,NA
7956,16/04/15,16,4,2015,10:42:14,-23.12620458,28.11554202,NA,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Deon Cilliers,Public,Laura Goodman,NA
7961,19/04/15,19,4,2015,11:40:56,-27.11559833,28.695165,NA,NA,Data provider,1e-5,NA,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,NA
7962,19/04/15,19,4,2015,11:53:19,-27.29038167,28.86912167,NA,NA,Data provider,1e-5,NA,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,NA
7964,19/04/15,19,4,2015,12:04:07,-27.43908167,28.99467833,NA,NA,Data provider,1e-5,NA,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,NA
7968,22/04/15,22,4,2015,14:15:00,-28.9541,24.6595,NA,NA,Data provider,1e-5,NA,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african wild cat,Felis,Felis lybica,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,NA
7976,26/04/15,26,4,2015,13:20:24,-24.5110877,30.8877621,NA,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Claire Kolberg,Public,Laura Goodman,NA
